,Ecuador,Iran,Antigua and Barbuda,Morocco,Costa Rica,North Korea,Albania,Turkey,Anguilla,Togo,Ukraine,Brazil,Cote d'Ivoire,Ghana,Botswana,Macao,Chad,Palestine,Yemen,Fiji,Colombia,South Korea,Tunisia,Turks and Caicos Islands,New Caledonia,Malaysia,Philippines,Pakistan,Bolivia,Cambodia,Hungary,Indonesia,Burundi,India,Syria,Namibia,South Africa,Jordan,Niger,Romania,Gabon,Norway,Japan,Luxembourg,Kyrgyzstan,Russia,Bahrain,China,Bhutan,Sweden,Azerbaijan,Bosnia and Herzegovina,Paraguay,Tanzania,Sudan,Martinique,Uganda,Mali,Panama,Nauru,Taiwan,United Arab Emirates,Dominica,Portugal,Rwanda,Yugoslavia,Qatar,Cyprus,Iceland,Lesotho,Comoros,Uruguay,Cook Islands,Suriname,Saint Lucia,Zimbabwe,Cuba,Montserrat,British Virgin Islands,Saudi Arabia,Thailand,United States,Chile,France,South Sudan,Denmark,New Zealand,Saint Helena,Malta,Micronesia (country),Finland,French Polynesia,Madagascar,Haiti,Papua New Guinea,Equatorial Guinea,Greece,Bulgaria,Czech Republic,Angola,Italy,Zambia,Tonga,Lebanon,Guinea-Bissau,Ireland,Lithuania,Libya,Gibraltar,Nepal,Oman,Poland,Tajikistan,Switzerland,Netherlands,Samoa,Slovakia,Burkina Faso,Belgium,Sao Tome and Principe,Argentina,Estonia,Grenada,Venezuela,Croatia,Egypt,Moldova,Eritrea,Cape Verde,Dominican Republic,Uzbekistan,Andorra,Saint Vincent and the Grenadines,Bahamas,Mongolia,Guatemala,Mauritius,El Salvador,Jamaica,Latvia,Liberia,Seychelles,Belarus,Cameroon,Armenia,Greenland,Palau,Serbia,Belize,Malawi,Singapore,Afghanistan,Laos,Djibouti,Iraq,Sri Lanka,Germany,Nigeria,Marshall Islands,Tuvalu,Guinea,Congo,Democratic Republic of Congo,Ethiopia,Kuwait,Vanuatu,Bermuda,Zanzibar,United Kingdom,Guadeloupe,Central African Republic,Somalia,Austria,Honduras,Niue,Maldives,Reunion,Guyana,Gambia,Spain,Saint Pierre and Miquelon,Vietnam,Kenya,Faeroe Islands,Solomon Islands,Mexico,Australia,Canada,French Guiana,Kiribati,Bangladesh,Mozambique,Timor,Algeria,Montenegro,Kazakhstan,Peru,Czechoslovakia,Liechtenstein,Slovenia,Wallis and Futuna,Trinidad and Tobago,Cayman Islands,Mauritania,Aruba,Sierra Leone,Benin,Macedonia,Georgia,Swaziland,Christmas Island,Puerto Rico,Nicaragua,Barbados,Curacao,Senegal,Myanmar,Falkland Islands,Turkmenistan,Israel
1990,16.84163,210.63598,0.28259,23.5614,2.95802,124.05701,5.51968,145.97792,0.05138,0.77437,,209.05788,5.03891,3.82047,2.70479,1.03494,0.14313,0.86245,,0.81474,57.38412,247.14514,13.27806,0.02936,1.58544,56.63911,41.79763,68.62166,5.7619,1.26248,69.70431,149.68829,0.20919,619.66115,37.38996,,313.56113,10.41179,0.734,174.22958,4.50309,31.53631,1097.07677,10.01176,,,12.43763,2444.42919,0.12845,51.98922,,,2.1653,2.26806,5.22608,1.61113,0.75969,0.42205,2.77085,0.12478,123.7891,52.05161,0.05872,42.35547,0.54316,,11.78437,4.37831,2.00015,1.47534,0.06239,3.99663,0.0367,1.77261,0.16148,15.65622,33.37131,0.02936,0.06606,185.95523,90.88021,4827.34918,33.34195,375.99884,,50.27166,23.56507,0.00734,2.16163,,51.78737,0.43673,0.95053,0.99457,2.14328,0.06606,74.33952,74.54137,,5.11965,417.89189,2.44789,0.07707,8.2208,0.17249,31.24271,,36.8101,0.14313,0.63491,11.39535,368.7249,,42.6454,158.53299,0.10276,,0.58353,106.1364,0.04771,112.23961,,0.10643,122.26238,,76.0057,,,0.09542,9.23739,,0.40737,0.08074,1.95244,9.99708,5.09029,1.46433,2.51395,7.53818,,0.47343,0.15047,,1.73591,,0.55417,0.23488,,0.31195,0.74868,44.53178,2.61671,0.21286,0.32296,47.73202,3.87185,1014.56049,39.22863,,0.00734,1.00558,1.18908,4.0737,3.02041,51.04236,0.06606,0.50279,,556.37934,1.2845,0.19818,0.734,57.73277,2.59469,0.00734,0.17249,1.10467,1.13403,0.17616,218.77604,0.09175,21.42546,5.82796,0.71198,0.1468,318.68812,263.92071,435.53725,0.63124,0.02202,15.54612,1.02393,,77.0333,,,21.08782,217.93561,,,,17.03981,0.24956,0.90649,1.64049,0.48811,0.70831,,,0.42572,,,2.55065,1.07531,,3.18556,4.27922,0.04037,,36.32566
1991,16.51133,227.58771,0.26791,24.99637,3.3397,118.88231,4.29023,148.74143,0.05138,0.8441,,219.51004,4.56548,3.93791,2.63873,1.09366,0.06606,0.88447,9.21537,0.67161,57.16759,261.69669,15.50208,0.02936,1.76894,68.64735,43.9666,68.2987,6.01146,1.30652,66.63986,179.87771,0.23855,658.7283,42.56466,1.05696,326.67771,9.80624,0.72299,140.40319,4.53979,32.10149,1100.28068,10.62465,,,11.88713,2567.69348,0.18717,51.56717,,,2.13594,2.40018,4.89578,1.40194,0.78171,0.43673,3.24795,0.12478,134.99728,57.05749,0.05872,44.02899,0.48811,,17.71876,4.69393,1.76894,1.53039,0.06606,4.55814,0.0367,2.0552,0.16882,15.96817,29.73434,0.02936,0.06606,267.98707,99.86437,4824.79119,31.34914,391.00914,,60.32012,24.10456,0.00734,2.05887,,53.74348,0.43306,1.03494,0.99824,2.06621,0.14313,74.12299,57.59698,,5.09396,424.24099,2.41853,0.09542,8.48504,0.17616,31.42621,,42.89863,0.19818,0.96154,11.7807,361.93907,,42.74082,165.28946,0.10643,,0.62757,111.05053,0.04771,117.19411,,0.1101,115.53527,,78.78022,,,0.09909,10.05213,,0.40737,0.07707,1.78362,12.16972,5.05726,1.52305,3.17455,7.76205,,0.27892,0.17249,,1.10467,,0.54683,0.23488,,0.35966,0.79639,45.30615,2.44055,0.23488,0.31195,45.68049,4.18013,930.73402,42.30776,,0.00734,1.0276,1.00558,2.96536,2.98738,10.19893,0.06606,0.53949,,567.29392,1.28817,0.20552,0.70831,61.656,2.70112,0.00734,0.15414,1.36524,1.11568,0.17983,225.81877,0.10276,21.4695,4.8444,0.66794,0.1468,332.23042,261.68568,427.12928,0.66794,0.02202,15.95349,1.02393,,79.11419,,,20.30978,200.98388,,,,17.0288,0.27158,0.92117,1.68453,0.54683,0.82208,,,0.32663,,,2.00749,1.20743,,3.42778,4.1838,0.04037,,36.78441
1992,22.29892,228.65568,0.26424,26.06067,3.79478,104.69409,2.51762,153.23351,0.05505,0.83676,631.44552,220.88629,4.10306,3.98562,2.78186,1.08265,0.08441,0.9175,9.96038,0.74868,62.10007,284.51308,15.03599,0.03303,1.58544,75.35978,48.79265,72.8495,6.66105,1.35056,60.4449,202.74181,0.21653,699.65981,42.95368,1.15238,301.93457,12.27615,0.70097,128.75094,4.93615,32.03543,1124.76692,10.58061,11.22653,2080.36886,10.91091,2692.65698,0.21653,51.06805,56.28679,15.06535,2.5323,2.32678,4.38198,1.59645,0.78905,0.44407,4.24986,0.12111,145.57055,58.18418,0.05872,48.31922,0.48811,45.38689,26.82403,5.18571,1.82032,1.58911,0.06606,5.1747,0.0367,2.06988,0.20185,17.02513,31.31978,0.02936,0.06973,285.76822,109.86879,4913.55014,32.50152,366.1926,,54.36738,25.1028,0.00734,2.02584,0.09909,47.51182,0.41471,1.00558,0.91016,2.0552,0.15781,75.56163,54.24994,138.28927,5.20039,420.87927,2.4589,0.06973,10.36775,0.17983,31.05921,22.1668,37.29087,0.23488,1.33221,12.08898,355.0358,7.32165,42.8289,162.35713,0.1101,44.21983,0.63124,112.05978,0.04771,121.45131,23.89904,0.11744,106.05933,16.43059,81.33087,20.98873,,0.10643,10.93293,111.8983,0.40737,0.08441,1.79463,11.02835,6.02247,1.71022,3.32135,7.72168,14.15519,0.28259,0.17249,87.48913,3.79111,5.83163,0.48077,0.23488,,0.35599,0.79639,48.46602,1.3946,0.2569,0.31195,59.1604,5.18938,892.70548,46.65304,0.05505,0.00734,1.06063,1.28083,2.81856,2.96903,21.1025,0.06239,0.46242,,556.73533,1.34322,0.21653,0.68262,56.70517,3.07913,0.00734,0.23121,1.5414,1.04595,0.17983,234.11297,0.09542,21.49519,5.54537,0.64959,0.14313,334.97191,268.2036,441.33952,0.70464,0.02569,17.7628,1.00558,,80.20418,,262.2582,20.4419,,,12.48901,,19.16841,0.31195,0.96888,1.46433,0.44774,0.89915,10.78613,15.34794,0.26424,,,2.39651,0.97989,,3.48283,4.89211,0.04037,33.05569,42.82523
1993,24.22567,237.40863,0.27158,28.24065,3.95626,96.5944,2.33779,159.26699,0.06606,0.86612,539.77626,230.92741,5.35086,4.5508,3.20024,1.18174,0.09175,0.93585,8.71258,0.75235,64.07453,322.21499,16.515,0.04037,1.83867,91.79771,49.52298,78.07191,7.83545,1.38726,61.96795,218.77971,0.22754,724.28918,45.70251,1.39093,321.31217,12.111,0.78171,125.40023,4.99487,35.17695,1110.79523,10.79714,8.62817,1940.03173,14.65431,2881.04909,0.1835,51.79838,48.49171,12.61379,2.86994,2.59836,3.02408,1.58544,0.78171,0.45508,3.94525,0.11377,157.30354,66.03431,0.06239,46.96499,0.49545,39.52223,30.74726,5.45362,1.97813,1.63682,0.06973,4.47006,0.04037,2.04419,0.22387,16.37554,29.40404,0.02936,0.0734,314.07493,125.05158,5032.78844,34.65581,360.2105,,57.11254,26.71026,0.01101,2.65341,0.09909,50.44415,0.42572,1.03127,0.66427,1.99648,0.09909,75.77449,67.91702,132.74023,5.78025,412.25477,2.50294,0.08441,11.69262,0.1835,31.28675,17.50957,38.97907,0.23855,1.468,13.4689,353.54211,5.18204,40.78471,164.93714,0.1101,42.91698,0.62757,107.74019,0.04771,118.02353,19.5244,0.12111,124.49374,16.76456,93.23268,15.64154,,0.1101,11.77336,116.32799,0.41104,0.10276,1.70288,9.29244,5.66281,1.77628,3.79845,8.01161,12.02659,0.31562,0.1835,76.83145,3.90121,2.55799,0.49912,0.23488,,0.37801,0.89181,51.22953,1.34689,0.2569,0.31195,63.41393,5.04625,878.36312,45.17403,0.06239,0.00734,1.08999,1.3212,2.59469,3.03142,33.30158,0.06239,0.53949,,546.15839,1.37625,0.22387,0.64225,57.14924,2.85159,0.00734,0.19818,1.44231,1.04595,0.18717,219.43297,0.0734,23.02558,6.35277,0.58353,0.14313,339.74658,277.62449,445.94537,0.70097,0.02936,17.42149,1.07898,,82.27773,,217.79982,23.6348,,,13.1753,,17.98667,0.3303,0.98356,1.59645,0.44774,1.13403,10.3494,9.96038,0.13212,,,2.30476,1.11568,,3.5966,5.34719,0.04037,28.33974,45.11164
1994,13.66341,265.44743,0.26791,29.66461,5.27379,88.43966,1.92675,156.97691,0.06606,0.83309,442.12857,242.35212,4.69026,4.95817,3.03509,1.27349,0.10276,0.96888,9.07224,0.74868,67.62709,344.3194,15.95349,0.04404,1.9818,94.08779,54.84448,84.90912,8.64285,1.47901,58.93286,221.5946,0.23488,765.35648,46.68607,1.58544,339.44564,13.64506,0.77437,119.2383,4.39299,33.93282,1174.27522,10.19893,6.23166,1699.76784,14.80111,3060.7433,0.21286,54.9399,42.01049,3.23327,3.43512,2.40752,4.15077,1.63682,0.70831,0.46242,4.34161,0.1101,164.1958,73.19081,0.06606,47.69899,0.47343,38.44692,30.24814,5.64813,2.01116,1.67719,0.06973,4.07003,0.04037,2.04786,0.26057,17.81051,32.27398,0.03303,0.08074,308.21394,139.27283,5098.52181,38.13497,338.39602,,61.05045,26.70292,0.01101,2.4222,0.10276,57.27035,0.4404,1.26982,0.30094,2.18365,0.03303,77.97282,54.2059,125.83696,3.89387,407.71131,2.4222,0.09175,12.71288,0.1835,32.6997,17.37378,44.16845,0.28259,1.69921,15.31858,334.24525,2.35981,41.35723,165.45828,0.11377,40.45441,0.64592,112.42678,0.04771,122.50827,19.05831,0.14313,130.07214,16.50399,85.38255,12.09999,0.86612,0.11377,12.48534,108.75311,0.40737,0.12111,1.6882,7.95289,6.84455,1.62581,4.59851,8.20245,10.92192,0.31195,0.20185,65.10947,3.82047,2.70846,0.50279,0.23488,,0.37434,0.9175,61.73307,1.29551,0.27525,0.30461,71.39251,5.53069,866.2668,35.22833,0.06606,0.00734,1.25147,2.15062,1.64049,2.24237,38.9387,0.06239,0.53215,,547.18599,1.42029,0.23488,0.63124,57.10153,3.3397,0.00734,0.19818,1.62581,1.38726,0.18717,233.5955,0.06973,26.25151,6.56196,0.57619,0.13946,353.06868,278.34748,457.22328,0.61656,0.02936,18.98491,1.0643,,86.48722,,200.14712,23.30817,,,13.35146,,17.45452,0.36333,1.14504,1.6148,0.5138,1.26615,10.47785,6.08853,0.48444,,,2.54331,0.74868,,3.90488,6.25001,0.04037,33.56215,48.44033
1995,22.86043,273.16544,0.27525,30.39861,4.87009,82.9787,2.08823,172.11566,0.06606,0.9542,446.3087,258.55884,6.62435,5.28113,3.04977,1.23312,0.1101,0.94686,10.47418,0.76336,59.66319,375.07767,15.74797,0.04771,2.07722,121.23111,60.76052,84.55313,9.85762,1.55241,60.41921,225.12514,0.23855,812.22605,41.69854,1.63315,362.55563,13.56799,0.81107,126.15258,4.62787,33.46673,1184.41543,8.32356,4.53245,1632.80869,14.83047,3323.0015,0.24956,55.20047,33.3603,3.43145,3.96727,3.55623,4.30124,1.64049,0.93952,0.46976,2.98738,0.10643,174.49015,70.69888,0.08074,51.91215,0.46242,40.61222,31.81523,5.38756,1.94877,1.71022,0.0734,4.59484,0.04037,2.06621,0.31195,15.14242,25.73037,0.03303,0.08441,235.35343,161.28549,5137.1192,41.77928,349.44639,,57.21897,27.15433,0.01101,2.12493,0.10643,52.75625,0.42939,1.26615,0.90282,2.06254,0.12845,78.84628,58.05206,123.93223,10.98431,430.83598,2.17264,0.09542,13.59001,0.1835,32.99697,16.21773,46.0585,0.27525,2.03685,15.90945,344.49556,2.45156,39.25799,178.78038,0.11744,42.14995,0.62757,112.41944,0.04771,128.06832,17.53526,0.15047,133.45955,16.99944,95.80168,11.20084,0.93585,0.12111,15.89844,103.51969,0.42572,0.12845,1.68453,7.9272,7.17118,1.83133,5.03157,9.18601,9.45025,0.32663,0.19818,60.82291,4.23151,3.4131,0.50279,0.23488,,0.37801,0.92117,42.20867,1.24413,0.34865,0.30461,74.40925,5.9087,864.81715,35.87058,0.06606,0.00734,1.29184,1.56709,2.12493,2.56533,54.8665,0.06606,0.53215,,538.55782,1.46433,0.23488,0.59087,59.83201,3.88286,0.00734,0.24956,1.76527,1.46433,0.19818,241.80896,0.06973,29.11411,7.5602,0.57252,0.14313,333.0892,282.09088,468.02042,0.58353,0.02936,22.83474,1.11568,,95.37229,,169.30444,23.90271,,,14.41576,,17.03614,0.36333,1.07531,1.66985,0.40003,1.32854,10.84852,2.30476,0.45508,,,2.78186,0.82942,,3.49751,6.96566,0.04404,34.02824,51.14145
1996,24.21099,276.28494,0.2936,31.22069,4.75265,73.31926,2.0185,188.35908,0.06973,1.06063,412.67315,285.01587,7.84646,5.6151,2.75984,1.40928,0.12478,1.03861,10.64667,0.82208,60.57702,404.11104,16.7719,0.04771,2.19833,125.4773,62.21384,94.52452,9.8356,1.61847,62.11475,253.49791,0.24222,883.04604,42.83991,1.75059,364.69891,14.19923,0.90282,125.51033,4.77834,33.39333,1205.67574,8.44467,5.69951,1614.2862,15.6342,3465.92231,0.30094,55.95649,31.28308,4.26087,3.75441,3.46448,4.43703,1.64049,1.06063,0.48811,4.62787,0.10276,182.6559,41.09299,0.0734,50.62765,0.48077,47.53751,32.32536,5.94173,2.21301,1.73958,0.07707,5.44628,0.04771,2.08823,0.32663,15.00663,27.01854,0.0367,0.09542,258.96254,180.40252,5256.40888,48.53942,375.61349,,72.24028,28.66637,0.01101,2.24237,0.10643,61.33304,0.43306,1.36524,1.03494,2.19099,0.11377,80.30694,56.60608,125.48097,10.46684,426.17875,1.8717,0.07707,13.76984,0.1835,34.93473,15.7443,44.19414,0.28259,2.48826,15.11673,356.04505,2.82957,39.91859,185.99927,0.12478,41.34622,0.70831,118.15565,0.04771,135.11105,18.36468,0.15414,122.90463,16.97008,102.11408,11.53114,1.01292,0.14313,17.34075,106.25751,0.45508,0.13212,1.66985,8.04831,6.65738,1.95244,4.57282,9.71082,9.15665,0.33764,0.23488,60.21369,4.46639,2.56533,0.51747,0.23488,,0.30828,0.91383,49.73951,1.17807,0.4771,0.31195,69.55751,7.06842,890.342,39.69839,0.06606,0.00734,1.36524,1.71756,2.31944,2.8626,50.19459,0.08441,0.52848,,551.88726,1.55241,0.23488,0.56885,63.23043,3.9636,0.00734,0.28993,1.9451,1.51938,0.19818,233.49641,0.06973,34.69618,9.33648,0.60188,0.14313,346.70123,302.41167,479.81213,0.48811,0.03303,24.04951,1.04228,,97.17793,,141.65099,24.40917,,,14.96626,,20.60705,0.38535,1.11568,1.69187,0.47343,1.26615,11.75134,4.07003,0.34131,,,2.87728,0.85144,,3.7434,7.26293,0.04404,30.69588,53.1416
1997,18.37569,269.51379,0.30828,31.88863,4.9912,65.89852,1.54507,198.69747,0.06973,0.98723,341.47515,300.7932,7.57488,6.37112,2.80388,1.49002,0.14313,0.86612,13.36981,0.79272,64.96267,430.38457,16.95907,0.05505,1.83133,124.92313,71.21635,94.78876,10.95128,1.5414,60.93668,278.88697,0.24956,918.43585,40.9939,1.7983,386.44733,14.43044,0.91016,112.71671,4.80036,36.13115,1201.77086,7.94555,5.6151,1527.25949,17.33341,3472.34848,0.39269,52.19107,29.83343,8.40063,4.19848,2.88462,5.42426,1.63315,1.10834,0.52481,5.6518,0.10276,196.64961,41.68019,0.08074,53.11591,0.49912,51.07539,37.52575,5.86466,2.10658,1.77261,0.08074,5.56005,0.04771,2.11025,0.30828,14.41943,24.66974,0.03303,0.09909,216.41623,186.069,5373.10754,56.44093,351.85024,,61.60829,31.0482,0.01101,2.52129,0.1101,59.98248,0.45141,1.6515,1.36891,2.58001,0.28993,83.7861,51.65892,127.51782,7.38771,430.83965,2.39284,0.09909,15.65989,0.20185,36.44677,15.35161,45.01255,0.2936,2.78553,15.49841,349.80972,2.15429,41.50036,178.45742,0.12845,41.08198,0.8074,115.43618,0.04771,138.11678,18.12246,0.16882,134.09813,18.92252,108.29069,7.10512,0.86612,0.1468,18.01603,107.32181,0.46609,0.13212,1.36524,7.71434,7.60424,2.00015,5.47931,10.14021,8.46302,0.34865,0.34131,59.60447,3.21859,3.23694,0.52114,0.23855,,0.38902,0.96521,58.47778,1.09733,0.60922,0.32663,68.36476,7.62259,862.98215,42.36281,0.06606,0.00734,1.42029,2.34513,1.90106,3.05344,54.96559,0.08441,0.52481,,527.77536,1.60746,0.24589,0.53949,62.70929,4.16178,0.00734,0.3303,2.23503,1.59278,0.19818,252.27947,0.04771,45.13733,8.27218,0.59087,0.14313,370.07179,306.04497,495.69956,0.46976,0.02569,25.08445,1.12669,,87.41206,,129.56568,27.49931,,,15.87275,,18.40872,0.40737,1.11935,1.74692,0.44407,1.21844,10.643,4.4407,1.20376,,,3.14519,0.90282,,3.2663,7.50515,0.04771,30.64817,55.92713
1998,22.47875,308.76077,0.31929,32.06479,5.3215,59.16774,1.75426,200.77836,0.07707,1.16706,328.9054,312.54454,6.91795,6.40782,3.34704,1.55975,0.15047,1.46433,12.21009,0.7707,66.03064,365.13197,18.01603,0.05872,1.81298,114.28013,69.29694,97.74311,10.99899,1.95244,59.21178,214.37571,0.24956,936.9877,50.3157,1.9084,378.03569,14.55522,0.95787,99.91208,4.98386,37.80834,1158.77681,7.36202,5.96008,1496.72876,18.41973,3327.06419,0.38168,53.02049,31.70146,10.60263,4.50676,2.55799,4.70127,1.62948,1.26615,0.76336,5.95274,0.09909,200.03702,81.56208,0.07707,57.86489,0.48811,53.77284,32.42812,6.41149,2.10291,1.80564,0.08808,5.69217,0.04771,2.11025,0.30828,14.26529,24.51927,0.02936,0.10276,207.85045,164.48206,5405.42923,57.68873,377.7531,,59.6008,30.05363,0.01101,2.14695,0.11744,57.03547,0.44774,1.73958,1.23312,2.86627,0.16515,87.8231,49.03854,122.64406,7.31431,440.51377,2.31577,0.08808,16.6618,0.17249,38.58638,16.21039,45.51167,0.30828,2.25338,16.57372,325.69782,2.49927,41.73891,178.58587,0.13212,40.51313,0.86245,118.47127,0.04771,139.92976,16.32416,0.17616,167.47678,20.17032,122.34312,6.2757,0.59087,0.15781,18.41239,119.24197,0.49178,0.16148,1.68086,7.71434,8.76029,2.17264,5.81695,9.7255,8.07033,0.37434,0.43306,58.14748,3.21125,3.36539,0.52848,0.23855,,0.37067,0.93585,48.65686,1.04228,0.68629,0.31562,72.43112,7.83178,856.0642,37.90009,0.06973,0.00734,1.5047,0.77804,1.66985,3.22226,51.78737,0.08074,0.52114,,532.34084,2.07355,0.24956,0.5138,63.71487,4.65356,0.00734,0.30094,2.52129,1.65884,0.21286,261.75541,0.05505,47.55219,10.04479,0.6239,0.14313,389.40535,317.14305,506.94811,0.61289,0.02936,24.06786,1.13403,,107.08693,,127.42607,27.82961,,,15.20481,,19.13905,0.42939,1.12302,1.7983,0.41471,1.21477,12.63581,4.96551,1.21477,,,3.42411,1.14137,,3.43145,8.08501,0.0367,32.11984,57.1419
1999,21.51354,382.65255,0.3303,33.18047,5.52702,64.58466,2.98738,196.9322,0.08074,1.53773,332.82129,320.43504,6.27203,6.55462,3.16354,1.51938,0.16148,1.36891,13.90563,0.78538,56.55837,400.19148,18.34633,0.06606,2.05887,108.02278,69.2162,100.46625,10.45216,1.89739,58.84845,242.18697,0.25323,996.58116,52.41494,1.66618,375.54376,14.58091,0.9542,89.81591,4.81137,40.71498,1197.49531,7.69232,4.67558,1532.38281,18.03438,3320.77014,0.38535,51.14879,28.60031,10.3861,4.50676,2.53964,5.09763,1.63315,1.31386,0.79639,5.67382,0.09175,207.29628,78.43891,0.08074,64.47823,0.51013,37.08168,31.43355,6.38213,2.06988,1.82766,0.09175,6.73078,0.04771,2.1286,0.31929,15.84706,25.35236,0.02936,0.10276,226.64452,176.2701,5509.17279,61.55324,369.22035,,55.19313,32.66667,0.01101,2.3488,0.1101,55.46838,0.49545,1.91941,1.33221,2.44789,0.46609,86.70742,44.01798,112.06712,9.16399,442.35978,1.80931,0.1101,16.50399,0.19451,40.1865,13.70378,44.65656,0.31929,3.22226,20.72449,315.97966,2.52129,40.72599,173.80753,0.13579,39.27267,0.93218,114.35353,0.04771,147.10461,15.17178,0.19451,173.26437,20.00884,125.49565,4.50676,0.62023,0.1835,18.57754,123.13584,0.5138,0.16515,1.67719,7.5602,8.93645,2.42954,5.70318,9.98607,6.78583,0.39269,0.51013,56.15834,3.0828,3.01674,0.53949,0.24222,,0.34865,0.94319,50.11018,0.82208,0.92851,0.31562,72.34304,8.6245,823.13329,40.31862,0.06606,0.00734,1.58177,0.82208,1.38359,3.15987,54.06644,0.08441,0.5138,,531.37196,1.89372,0.26424,0.49178,61.92024,4.74531,0.00734,0.42205,2.57267,1.68086,0.23121,282.58633,0.05505,47.73202,10.18058,0.63124,0.15047,391.91196,325.60974,515.81116,0.46609,0.02936,25.25694,1.18908,,92.12067,,116.58856,29.38202,,,15.24885,,22.56316,0.42939,1.14871,1.80931,0.367,1.56342,11.73299,4.34895,1.24046,,,3.62963,1.2111,,3.70303,8.97682,0.0367,37.70925,55.73996
2000,20.7355,372.5417,0.34498,33.93282,5.47931,69.71899,3.02408,216.32815,0.08808,1.36157,321.16537,328.25214,6.79684,6.29405,3.78377,1.63315,0.17616,1.66251,14.65431,0.8441,57.97132,447.92717,19.93911,0.06973,2.23503,125.83696,73.36697,106.53643,11.07606,1.97813,55.87208,263.63445,0.27158,1032.69763,51.08273,1.64416,378.97521,15.52043,0.6973,90.75543,4.6976,39.70573,1221.52647,8.24649,4.63888,1559.17381,18.65828,3407.96567,0.39636,49.39086,29.53249,13.7992,3.69202,2.65341,5.53803,1.74325,1.4313,0.82208,5.79493,0.08441,219.22011,112.65432,0.10276,62.78269,0.52848,41.19575,34.75857,6.9363,2.1653,1.85335,0.10276,5.31049,0.04771,2.19833,0.3303,13.93499,26.10471,0.02569,0.10276,297.17825,181.41911,5698.34294,58.86313,362.5226,,51.37266,33.00798,0.01101,2.06621,0.12478,52.46999,0.56885,1.87537,1.36891,2.66809,0.45508,91.69128,43.56657,123.95058,9.54934,450.9329,1.82399,0.09542,15.25986,0.1468,41.26181,12.17339,47.15216,0.33397,3.07179,21.91357,299.53439,2.2387,39.08183,173.64605,0.14313,35.91462,1.04228,115.21231,0.04771,142.25287,14.87084,0.19084,152.54722,19.35558,141.4418,3.51586,0.60922,0.21653,19.80699,121.92841,0.52481,0.1468,1.66985,7.51249,9.92368,2.69378,5.74722,10.31637,6.35644,0.42205,0.57252,53.83156,3.43512,3.46815,0.53215,0.24956,,0.39636,0.86979,49.04588,0.77437,0.93952,0.34131,72.50452,10.24664,830.65679,76.11947,0.07707,0.00734,1.64416,1.04962,0.81474,3.55256,53.60402,0.08441,0.51747,,542.22782,1.91574,0.26791,0.48077,62.33495,5.03524,0.00734,0.45141,2.8626,1.61113,0.24589,294.67531,0.05505,53.68843,10.42647,0.68996,0.15047,398.7088,329.7128,534.81809,0.46609,0.02936,27.892,1.35056,,87.9332,,118.19602,30.32154,,,14.40842,,23.85867,0.46609,1.1744,2.38183,0.42572,1.60012,12.0743,4.53979,1.18908,,,3.76542,1.18908,,3.94158,10.09617,0.0367,37.56979,60.30911
2001,23.13568,398.76385,0.34865,37.74595,5.76557,72.28432,3.22593,194.71185,0.09542,1.16339,322.03883,337.70973,7.73269,6.92529,3.8535,1.6882,0.17249,1.35056,16.2214,1.05696,56.31982,450.56223,20.83459,0.0734,1.89005,135.73128,71.10992,108.37143,8.62817,2.25338,57.02446,295.14874,0.20552,1042.00475,48.81834,2.0185,372.34719,16.01588,0.65693,96.71184,4.80403,41.94443,1204.36188,8.808,3.89754,1558.78112,13.93866,3490.41956,0.38535,51.16714,28.79482,13.37348,3.82414,3.13051,6.37479,1.82032,1.51204,0.82942,7.01337,0.08074,228.34373,101.49752,0.1101,62.80838,0.53215,44.25653,41.43063,6.85189,2.10291,1.87904,0.10276,5.09396,0.03303,2.37082,0.36333,12.60645,25.47347,0.02569,0.10643,297.45717,194.75956,5600.37229,53.38382,377.84485,,52.96177,34.47598,0.01101,2.48826,0.16882,57.09786,0.67895,1.74325,1.57076,3.21125,3.09748,93.88227,46.49156,123.82213,9.74018,450.71637,1.9084,0.08808,16.1847,0.15047,44.06569,12.89638,48.13939,0.34498,3.26997,20.30244,301.53087,2.29375,42.97937,176.93804,0.1468,39.39011,0.99824,114.62144,0.05138,133.83022,15.58282,0.19451,172.72855,20.41254,125.55437,3.71771,0.63124,0.23488,19.83268,123.55422,0.52481,0.17983,1.57076,7.8905,10.63566,2.86627,5.95274,10.62465,6.99135,0.49178,0.63491,52.80396,3.42411,3.54522,0.53949,0.25323,,0.44774,0.86612,49.5817,0.81841,0.87346,0.367,85.41191,10.45216,854.36132,85.8046,0.08074,0.00734,1.72123,0.76703,0.83676,4.35629,57.68873,0.08808,0.52848,,546.30886,2.07722,0.24589,0.50279,65.94256,5.71786,0.00734,0.46242,3.04243,1.59645,0.25323,298.07373,0.05505,61.18991,9.37685,0.76336,0.15781,413.3154,325.11062,528.35889,0.51013,0.02569,32.48317,1.58177,,84.28889,,131.95852,27.18736,,,15.17545,0.01468,26.37629,0.46976,1.27349,2.41119,0.56885,1.81665,12.00824,3.77276,1.14504,,,3.96727,1.22211,,4.33427,8.73093,0.04404,38.10561,63.64881
