,"China, Taiwan Province of",Zambia,Syrian Arab Republic,Brazil,Nepal,Ethiopia,Indonesia,Liberia,Greece,Bangladesh,Malawi,Eritrea,New Caledonia,Bahamas,Mongolia,Guatemala,Latvia,Slovenia,Madagascar,Luxembourg,Guinea,Botswana,Saudi Arabia,Fiji,Sweden,Switzerland,Sri Lanka,Azerbaijan,Central African Republic,Bosnia and Herzegovina,China,Colombia,Libya,Czechia,Guinea-Bissau,Montenegro,Kazakhstan,Estonia,Saint Vincent and the Grenadines,Hungary,France,Togo,Mali,Paraguay,Saint Kitts and Nevis,Melanesia,Georgia,Serbia and Montenegro,Cameroon,Grenada,Dominican Republic,Guadeloupe,El Salvador,Denmark,Canada,Spain,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,New Zealand,Belize,Djibouti,Czechoslovakia,Cuba,Egypt,Kyrgyzstan,Argentina,Democratic People's Republic of Korea,Germany,Cabo Verde,Bahrain,Morocco,Ethiopia PDR,Gabon,Romania,Ecuador,Jordan,Mexico,Albania,Slovakia,Jamaica,Trinidad and Tobago,Thailand,Lithuania,Finland,Netherlands,Angola,Nigeria,Norway,Turkey,Burundi,Belarus,Croatia,Myanmar,Burkina Faso,Philippines,Martinique,Lao People's Democratic Republic,Australia,United Republic of Tanzania,Maldives,Ireland,Zimbabwe,Yugoslav SFR,Republic of Korea,Australia & New Zealand,Papua New Guinea,Rwanda,Mozambique,Barbados,Algeria,Senegal,Saint Lucia,Uganda,Dominica,Belgium,Chad,Lesotho,Comoros,Uruguay,Italy,Panama,Sudan (former),Armenia,Lebanon,Uzbekistan,Occupied Palestinian Territory,Chile,Portugal,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Haiti,India,Ukraine,Bolivia (Plurinational State of),Peru,Yemen,Serbia,Israel,Malta,South Sudan,Namibia,Benin,United Kingdom,Japan,Pakistan,Somalia,Venezuela (Bolivarian Republic of),Cyprus,Guyana,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Suriname,Cambodia,Timor-Leste,Costa Rica,Tajikistan,Austria,Niger,Bhutan,Congo,USSR,Honduras,Puerto Rico,Viet Nam,Tunisia,Côte d'Ivoire,Gambia,Turkmenistan,Solomon Islands,South Africa,Sierra Leone,Réunion,Sudan,Ghana,Mauritania,Swaziland,Republic of Moldova,Belgium-Luxembourg
1997,19971.0,4467.0,7030.0,6402.0,7275.0,9701.0,8862.0,5000.0,16400.0,7593.0,5664.0,6158.0,5841.0,7236.0,7500.0,7482.0,18605.0,30212.0,9164.0,-1.0,8451.0,4846.0,18588.0,8000.0,34671.0,42057.0,8453.0,14913.0,9565.0,13026.0,14295.0,10989.0,15173.0,20584.0,6285.0,-1.0,8477.0,19453.0,10000.0,19091.0,49598.0,3121.0,4130.0,9247.0,10000.0,7660.0,11333.0,27819.0,8681.0,11362.0,9275.0,38333.0,8135.0,40437.0,18225.0,6613.0,9943.0,7300.0,24094.0,32257.0,11532.0,2716.0,-1.0,3149.0,30178.0,16200.0,11210.0,9032.0,33831.0,714.0,8670.0,5943.0,-1.0,4663.0,14881.0,6594.0,7108.0,7379.0,8037.0,20004.0,10842.0,16826.0,7760.0,19116.0,21833.0,40207.0,3759.0,4736.0,-1.0,9713.0,9430.0,18996.0,26038.0,6914.0,4877.0,7776.0,3780.0,9358.0,9938.0,6882.0,6793.0,44989.0,7369.0,-1.0,11201.0,10088.0,5031.0,5307.0,3887.0,12537.0,3462.0,3766.0,20528.0,4384.0,4262.0,-1.0,6526.0,9681.0,8135.0,9787.0,15593.0,5250.0,12792.0,20195.0,17537.0,6200.0,6632.0,11914.0,5594.0,3239.0,17943.0,14283.0,13899.0,5318.0,6838.0,6196.0,16984.0,10897.0,9272.0,11570.0,-1.0,23648.0,24275.0,-1.0,11429.0,7085.0,38008.0,16079.0,5720.0,2632.0,7274.0,13006.0,5926.0,7856.0,19376.0,5277.0,5479.0,7872.0,5584.0,7713.0,3166.0,7286.0,31422.0,649.0,8386.0,7560.0,-1.0,8979.0,14153.0,6737.0,6460.0,8295.0,2424.0,10000.0,12308.0,10901.0,6714.0,7911.0,-1.0,1000.0,4015.0,9720.0,13646.0,44784.0
1998,17666.0,4643.0,9510.0,6601.0,6760.0,7742.0,9000.0,5387.0,16515.0,7545.0,5386.0,6433.0,5979.0,7095.0,7354.0,7710.0,17176.0,31121.0,9259.0,-1.0,8449.0,5023.0,18605.0,12944.0,17824.0,40126.0,8968.0,15625.0,9575.0,15241.0,15316.0,10046.0,15181.0,22896.0,6279.0,-1.0,8695.0,13033.0,10000.0,22250.0,52366.0,2360.0,4312.0,7386.0,10000.0,8277.0,9857.0,25784.0,8743.0,10015.0,8398.0,26000.0,5971.0,36375.0,19312.0,7141.0,10044.0,7224.0,23710.0,31698.0,8631.0,2727.0,-1.0,4090.0,30604.0,15942.0,11963.0,8485.0,34967.0,1090.0,793307.0,6417.0,-1.0,4569.0,16473.0,6084.0,5968.0,6546.0,8834.0,20914.0,10570.0,10530.0,8170.0,15797.0,8571.0,38687.0,4023.0,4084.0,-1.0,9648.0,9520.0,12458.0,22962.0,7949.0,5672.0,7698.0,3929.0,9398.0,10513.0,7012.0,6867.0,44384.0,7375.0,-1.0,10654.0,10700.0,5000.0,6162.0,3607.0,15768.0,5788.0,3294.0,20448.0,6373.0,4303.0,-1.0,6377.0,8864.0,7963.0,9792.0,15754.0,5291.0,12888.0,18324.0,15455.0,22275.0,6688.0,15366.0,5927.0,3505.0,19411.0,15311.0,9950.0,7904.0,7042.0,5855.0,13441.0,10139.0,10038.0,12482.0,-1.0,24712.0,24776.0,-1.0,11219.0,6718.0,32927.0,17055.0,6733.0,2364.0,7657.0,12527.0,5923.0,7268.0,18217.0,6013.0,5447.0,8089.0,5564.0,11377.0,3443.0,7065.0,30284.0,2125.0,8356.0,7587.0,-1.0,9219.0,13949.0,6856.0,8350.0,8303.0,2433.0,16067.0,12565.0,9557.0,6708.0,7750.0,-1.0,980.0,4025.0,8933.0,13161.0,40890.0
1999,16318.0,4688.0,4232.0,6796.0,7405.0,7826.0,8871.0,5636.0,17504.0,7575.0,5335.0,5979.0,6110.0,6916.0,7656.0,8424.0,10286.0,22212.0,10008.0,-1.0,8438.0,5361.0,18222.0,8438.0,26851.0,34915.0,9083.0,13048.0,9583.0,15264.0,14548.0,10790.0,15217.0,24521.0,6216.0,-1.0,11389.0,10438.0,10000.0,19905.0,53672.0,3584.0,4992.0,7905.0,10016.0,7916.0,9282.0,28690.0,8750.0,9854.0,9122.0,26000.0,8935.0,29239.0,21374.0,5062.0,10190.0,5800.0,25495.0,30705.0,9517.0,2716.0,-1.0,8309.0,22791.0,18636.0,11202.0,8741.0,37447.0,1454.0,1151646.0,4185.0,-1.0,4475.0,16751.0,5079.0,12793.0,7389.0,9313.0,18417.0,10897.0,16202.0,8396.0,12889.0,15000.0,41411.0,3563.0,5936.0,-1.0,8594.0,9221.0,9706.0,32625.0,7136.0,5517.0,7700.0,4078.0,9533.0,13433.0,7090.0,7778.0,43810.0,7160.0,-1.0,10859.0,13567.0,5000.0,5825.0,5000.0,16119.0,5446.0,4000.0,20165.0,6671.0,4167.0,-1.0,6912.0,8189.0,8014.0,9818.0,15005.0,4445.0,13686.0,19602.0,14476.0,19747.0,4042.0,10574.0,6089.0,4715.0,21200.0,14545.0,10158.0,6525.0,7125.0,6912.0,12801.0,10081.0,10127.0,12572.0,-1.0,26104.0,24992.0,-1.0,11188.0,7058.0,37037.0,17637.0,6482.0,2500.0,7813.0,13593.0,5915.0,8928.0,19668.0,5039.0,5424.0,8363.0,5949.0,9000.0,4824.0,6164.0,30145.0,1186.0,8584.0,7697.0,-1.0,4785.0,23250.0,7266.0,8354.0,8258.0,2462.0,17500.0,12963.0,10840.0,6746.0,7697.0,-1.0,1000.0,4051.0,6533.0,9764.0,46531.0
2000,13579.0,4571.0,6429.0,6989.0,7723.0,8835.0,8525.0,6364.0,17876.0,7725.0,5482.0,5499.0,6667.0,6765.0,7920.0,8570.0,18571.0,19130.0,9289.0,28654.0,8462.0,5491.0,18605.0,7712.0,23881.0,35271.0,9191.0,17374.0,9607.0,8321.0,13980.0,11471.0,15260.0,21218.0,6253.0,-1.0,14274.0,17061.0,10057.0,16583.0,43989.0,3137.0,4132.0,7045.0,10000.0,7807.0,3388.0,16620.0,8713.0,9835.0,7302.0,21730.0,8625.0,38222.0,18861.0,8503.0,10315.0,7143.0,21778.0,31707.0,10306.0,2706.0,-1.0,10055.0,29274.0,18687.0,11338.0,8889.0,29504.0,1853.0,382072.0,2943.0,-1.0,4382.0,8944.0,4866.0,11465.0,7515.0,9092.0,12536.0,9993.0,9944.0,8414.0,18388.0,22500.0,43843.0,3855.0,5937.0,-1.0,8537.0,8430.0,14697.0,17591.0,7078.0,5433.0,7461.0,3751.0,9550.0,9757.0,7239.0,6852.0,51333.0,7637.0,-1.0,10026.0,9958.0,5000.0,6352.0,5000.0,16444.0,3472.0,3230.0,20497.0,6634.0,4399.0,39524.0,5925.0,7830.0,8016.0,9781.0,15364.0,4299.0,15884.0,19086.0,14131.0,21315.0,10167.0,14961.0,6180.0,4155.0,18718.0,13980.0,14710.0,7780.0,6914.0,7042.0,17521.0,10479.0,10399.0,12260.0,-1.0,29283.0,24861.0,-1.0,11019.0,7424.0,38006.0,18301.0,5976.0,2632.0,8143.0,10891.0,7094.0,4599.0,18271.0,5529.0,5357.0,8750.0,6595.0,7778.0,5267.0,4834.0,23522.0,1152.0,8930.0,7724.0,-1.0,7040.0,36242.0,7102.0,6079.0,8214.0,2500.0,16824.0,12808.0,10538.0,6920.0,7806.0,-1.0,979.0,4278.0,4433.0,5840.0,-1.0
2001,12871.0,4658.0,10465.0,7092.0,7908.0,8163.0,9574.0,5984.0,17841.0,7860.0,5822.0,5932.0,6326.0,6875.0,8800.0,8728.0,13514.0,18315.0,9386.0,32497.0,8571.0,5910.0,18222.0,7107.0,25021.0,37278.0,8948.0,18637.0,9624.0,12615.0,13532.0,11393.0,15245.0,23924.0,6238.0,-1.0,13513.0,17796.0,10000.0,21796.0,38760.0,3247.0,3726.0,8566.0,10040.0,7721.0,10416.0,26077.0,8582.0,9867.0,8815.0,17909.0,8797.0,34679.0,12986.0,6746.0,10401.0,6243.0,23249.0,28667.0,9501.0,2697.0,-1.0,9599.0,29723.0,18608.0,10816.0,8750.0,34445.0,2362.0,254422.0,5274.0,-1.0,4465.0,17148.0,4940.0,13922.0,7927.0,9353.0,21525.0,10924.0,9898.0,8406.0,14223.0,21296.0,44359.0,4004.0,5937.0,-1.0,9319.0,9527.0,14860.0,25943.0,7872.0,5105.0,7650.0,3717.0,10152.0,12726.0,7335.0,6737.0,51579.0,7675.0,-1.0,10893.0,12827.0,5000.0,6872.0,5122.0,16691.0,6467.0,3499.0,20515.0,7357.0,4460.0,39500.0,5874.0,7080.0,7729.0,9708.0,15895.0,4559.0,13862.0,17209.0,14935.0,22055.0,10943.0,17482.0,6329.0,3886.0,19336.0,13533.0,19811.0,7685.0,6570.0,6540.0,21086.0,10459.0,10676.0,12155.0,-1.0,29814.0,25701.0,-1.0,11156.0,6830.0,35113.0,16049.0,5089.0,2661.0,7946.0,11208.0,6401.0,12819.0,17669.0,4876.0,5304.0,8750.0,6328.0,8000.0,6618.0,7183.0,28975.0,1511.0,8886.0,7637.0,-1.0,7754.0,25988.0,7515.0,5558.0,8184.0,2462.0,16000.0,13103.0,11929.0,6367.0,7764.0,-1.0,3571.0,3988.0,4663.0,15154.0,-1.0
2002,16511.0,4634.0,10128.0,7382.0,8124.0,9450.0,8356.0,5915.0,18192.0,7250.0,5506.0,5833.0,6414.0,6765.0,8377.0,8608.0,16800.0,25244.0,8904.0,36858.0,8564.0,6000.0,18512.0,6376.0,26096.0,40110.0,9014.0,18809.0,9641.0,16003.0,15459.0,11168.0,15675.0,19047.0,6138.0,-1.0,15549.0,21151.0,10000.0,19910.0,46331.0,3067.0,2975.0,8296.0,10051.0,7738.0,10207.0,25795.0,8798.0,9873.0,8307.0,13929.0,9933.0,37005.0,12907.0,8870.0,10481.0,5977.0,22769.0,26658.0,7927.0,2717.0,-1.0,10706.0,29485.0,18671.0,11405.0,8767.0,28360.0,2333.0,434965.0,6229.0,-1.0,4728.0,12951.0,2922.0,15417.0,8544.0,10860.0,22630.0,10648.0,11030.0,8302.0,17376.0,21765.0,44853.0,3793.0,6230.0,-1.0,10280.0,8750.0,17658.0,29449.0,8379.0,5081.0,7708.0,3542.0,9592.0,6468.0,7854.0,6618.0,47059.0,8295.0,-1.0,10738.0,6581.0,5061.0,6755.0,3790.0,16942.0,7006.0,973.0,20519.0,7351.0,4516.0,37222.0,7370.0,4413.0,7967.0,9742.0,16699.0,4274.0,15033.0,19581.0,13387.0,12750.0,11093.0,16373.0,6303.0,5177.0,22881.0,15457.0,17200.0,7894.0,6296.0,6034.0,19068.0,10610.0,10670.0,12203.0,-1.0,23947.0,25584.0,-1.0,11181.0,7293.0,37060.0,17630.0,4747.0,2645.0,7882.0,11048.0,6384.0,13523.0,18622.0,6114.0,5279.0,8824.0,6802.0,7500.0,5743.0,9652.0,23378.0,1678.0,9155.0,7725.0,-1.0,6296.0,18432.0,7232.0,6041.0,8251.0,2444.0,12658.0,13051.0,11623.0,6952.0,7726.0,-1.0,4291.0,4149.0,4966.0,8450.0,-1.0
2003,17993.0,4659.0,10938.0,8046.0,8122.0,8442.0,10719.0,6036.0,17820.0,7635.0,5785.0,5875.0,6667.0,6857.0,8545.0,8663.0,17241.0,11602.0,9365.0,34943.0,8595.0,6667.0,18716.0,4271.0,27011.0,35163.0,9095.0,20611.0,9600.0,13250.0,16403.0,11561.0,15819.0,20009.0,6084.0,-1.0,14086.0,11310.0,10000.0,12943.0,41472.0,3132.0,4053.0,8927.0,10070.0,7639.0,11808.0,21227.0,8775.0,9722.0,9130.0,8939.0,9953.0,39841.0,15123.0,9107.0,10712.0,6245.0,26897.0,31621.0,10501.0,2727.0,-1.0,11894.0,29626.0,19269.0,12312.0,8571.0,25305.0,2357.0,371551.0,6506.0,-1.0,5225.0,13402.0,2844.0,10115.0,8242.0,8259.0,14913.0,10264.0,10076.0,8304.0,22454.0,24878.0,35810.0,4010.0,6521.0,-1.0,10293.0,8928.0,21219.0,21239.0,8945.0,4998.0,7615.0,4245.0,9578.0,13546.0,6755.0,5947.0,48929.0,7325.0,-1.0,10790.0,13659.0,5068.0,6571.0,3504.0,17986.0,8490.0,2388.0,20520.0,7189.0,4211.0,46982.0,5938.0,3170.0,7894.0,9718.0,15646.0,3691.0,15270.0,24493.0,16507.0,10741.0,10281.0,20202.0,6084.0,4620.0,21989.0,16400.0,14718.0,7968.0,6208.0,5810.0,11919.0,12067.0,10952.0,12141.0,-1.0,23673.0,25668.0,-1.0,11119.0,6996.0,39268.0,14968.0,6737.0,2692.0,8116.0,11122.0,6481.0,10660.0,17488.0,6618.0,5208.0,8750.0,7342.0,8532.0,7235.0,12123.0,22425.0,1381.0,9642.0,7696.0,-1.0,6712.0,11220.0,7498.0,8855.0,8271.0,2428.0,18750.0,13000.0,10666.0,6929.0,7775.0,-1.0,4377.0,4119.0,5484.0,6574.0,-1.0
2004,17748.0,4674.0,8994.0,7444.0,8391.0,9380.0,9727.0,6028.0,18692.0,8025.0,5214.0,4995.0,6667.0,6944.0,8714.0,8589.0,18080.0,25792.0,8902.0,33372.0,8625.0,6849.0,19078.0,4000.0,26245.0,36570.0,9288.0,20626.0,9684.0,18874.0,15287.0,12100.0,15832.0,30377.0,6060.0,-1.0,13341.0,7565.0,10000.0,28217.0,45592.0,3187.0,3651.0,9050.0,10096.0,7660.0,9665.0,28004.0,8753.0,9734.0,9284.0,4627.0,9685.0,35955.0,20219.0,10325.0,10769.0,6103.0,23212.0,28212.0,9593.0,2763.0,-1.0,11845.0,30690.0,18160.0,13206.0,8889.0,32885.0,2426.0,461551.0,6644.0,-1.0,5956.0,15536.0,3357.0,7653.0,7789.0,10201.0,23822.0,10560.0,12619.0,8369.0,18852.0,20741.0,40356.0,2286.0,6528.0,-1.0,11941.0,9122.0,25433.0,11096.0,9171.0,5064.0,7656.0,4565.0,9708.0,9499.0,6003.0,6221.0,55385.0,8131.0,-1.0,11891.0,9625.0,5000.0,6116.0,3361.0,15364.0,8049.0,642.0,20530.0,6280.0,4751.0,38360.0,6068.0,5262.0,7731.0,9713.0,18377.0,3666.0,14611.0,26381.0,12319.0,11916.0,9595.0,20414.0,6223.0,3628.0,24909.0,15283.0,16166.0,7479.0,6198.0,5897.0,22128.0,10859.0,10570.0,17793.0,-1.0,28623.0,25686.0,-1.0,11439.0,8033.0,36181.0,21633.0,6270.0,2761.0,8343.0,10481.0,6449.0,12449.0,18122.0,7154.0,5076.0,8824.0,12165.0,8684.0,6407.0,12435.0,30283.0,1328.0,11521.0,7729.0,-1.0,7607.0,9067.0,7605.0,8675.0,8353.0,2423.0,16000.0,12813.0,11902.0,6771.0,7820.0,-1.0,4286.0,4200.0,5963.0,13437.0,-1.0
2005,12413.0,4688.0,10116.0,8033.0,8566.0,9710.0,10051.0,6126.0,19501.0,8282.0,4494.0,4911.0,6760.0,7085.0,8872.0,7770.0,15595.0,28074.0,10652.0,33316.0,8649.0,5000.0,19523.0,5133.0,26608.0,37150.0,9610.0,21423.0,9630.0,18854.0,15338.0,12405.0,16029.0,24431.0,5939.0,-1.0,13093.0,12815.0,10000.0,24367.0,39964.0,4031.0,3421.0,9123.0,10000.0,8303.0,24408.0,29452.0,11124.0,9749.0,8817.0,4026.0,7610.0,32515.0,19984.0,5054.0,10450.0,11862.0,15879.0,29143.0,9209.0,2703.0,-1.0,11200.0,31384.0,18632.0,12508.0,8714.0,27512.0,2430.0,188962.0,4787.0,-1.0,6344.0,11504.0,3644.0,15573.0,7858.0,11242.0,21388.0,10438.0,10605.0,8283.0,16453.0,21892.0,43069.0,3109.0,6724.0,-1.0,12257.0,7990.0,22363.0,31187.0,10010.0,5030.0,7735.0,4884.0,10398.0,16085.0,6694.0,4000.0,51081.0,4744.0,-1.0,12706.0,16198.0,5500.0,6282.0,2704.0,16068.0,6806.0,4184.0,20514.0,6415.0,4886.0,33263.0,5887.0,3260.0,7732.0,9953.0,18692.0,4370.0,10357.0,23534.0,11799.0,9912.0,9433.0,20833.0,6083.0,3924.0,21432.0,15342.0,15358.0,7841.0,6284.0,5846.0,18886.0,11765.0,10823.0,15711.0,-1.0,29035.0,25852.0,-1.0,11318.0,8135.0,38626.0,21117.0,7340.0,2740.0,8223.0,10478.0,6511.0,12084.0,18611.0,7035.0,4994.0,8824.0,8285.0,8855.0,6179.0,14809.0,25049.0,1745.0,18520.0,7657.0,-1.0,7335.0,7986.0,7544.0,9228.0,8314.0,2410.0,18000.0,12923.0,11952.0,6915.0,8042.0,-1.0,4149.0,4120.0,5372.0,15742.0,-1.0
2006,17872.0,4742.0,11547.0,8537.0,8520.0,10828.0,10195.0,6136.0,17608.0,8323.0,6026.0,5935.0,6873.0,6842.0,9030.0,6689.0,10000.0,27356.0,10731.0,31462.0,8652.0,3500.0,21490.0,1870.0,25934.0,34895.0,9354.0,20744.0,9728.0,21825.0,15950.0,12352.0,16155.0,21889.0,5891.0,22449.0,13599.0,11996.0,10000.0,24130.0,39653.0,2880.0,3686.0,8300.0,10000.0,7309.0,12000.0,-1.0,11244.0,9761.0,9243.0,3750.0,10385.0,30667.0,17949.0,10908.0,10712.0,15607.0,16566.0,29646.0,8379.0,2727.0,-1.0,9200.0,31224.0,16239.0,13835.0,8784.0,26898.0,2312.0,916254.0,8579.0,-1.0,6431.0,9439.0,3427.0,9873.0,9015.0,12073.0,18869.0,11224.0,10273.0,8587.0,8116.0,20952.0,33951.0,2653.0,6822.0,-1.0,12835.0,9184.0,15743.0,24564.0,10626.0,4999.0,7629.0,5201.0,10422.0,5856.0,7535.0,7778.0,48780.0,4711.0,-1.0,12400.0,6009.0,4911.0,7750.0,3536.0,16353.0,6586.0,2739.0,20558.0,5782.0,5045.0,34484.0,5490.0,845.0,7896.0,9857.0,19001.0,5083.0,11913.0,20142.0,11257.0,17921.0,8656.0,20858.0,6687.0,5292.0,19163.0,15947.0,15865.0,7865.0,6426.0,6123.0,19232.0,12174.0,11535.0,17593.0,25899.0,29536.0,25662.0,-1.0,11425.0,8461.0,33216.0,19676.0,5262.0,2769.0,8605.0,9798.0,6518.0,13885.0,15958.0,7205.0,4968.0,10000.0,7935.0,8907.0,7919.0,12041.0,26901.0,1785.0,19632.0,7573.0,-1.0,7859.0,8000.0,7717.0,7931.0,8140.0,2391.0,28000.0,13030.0,10556.0,6911.0,8120.0,-1.0,4760.0,4115.0,4900.0,16571.0,-1.0
2007,17771.0,4796.0,7753.0,8338.0,8571.0,11466.0,10497.0,6271.0,15943.0,8404.0,6643.0,6757.0,7188.0,6750.0,9643.0,7977.0,16250.0,25695.0,10753.0,22960.0,8732.0,2141.0,22369.0,1760.0,27969.0,34890.0,9984.0,19118.0,9621.0,15726.0,14695.0,13300.0,16155.0,21238.0,4145.0,22524.0,16030.0,16697.0,10000.0,22317.0,37215.0,3682.0,2705.0,8286.0,10000.0,7865.0,16030.0,-1.0,12049.0,9692.0,9455.0,4026.0,8761.0,33448.0,17779.0,10917.0,10200.0,12605.0,17853.0,34215.0,9106.0,2800.0,-1.0,11600.0,31776.0,17081.0,13304.0,8571.0,23919.0,2222.0,188993.0,3887.0,-1.0,6719.0,5953.0,3001.0,12013.0,7974.0,10634.0,16829.0,11173.0,39844.0,8710.0,13857.0,24318.0,36522.0,2467.0,6607.0,-1.0,12079.0,8754.0,20681.0,10499.0,11187.0,5207.0,7833.0,5517.0,9953.0,9180.0,8817.0,7500.0,44138.0,5518.0,-1.0,11848.0,9279.0,5189.0,8825.0,3444.0,15158.0,7881.0,3548.0,20000.0,5770.0,5215.0,37776.0,6229.0,2690.0,7930.0,9698.0,19234.0,4644.0,10938.0,25906.0,13056.0,17197.0,9550.0,20172.0,6805.0,5217.0,19898.0,14691.0,13937.0,7361.0,6549.0,6055.0,11355.0,12257.0,11240.0,18604.0,19192.0,34872.0,26119.0,-1.0,11688.0,8503.0,43221.0,20306.0,7535.0,2760.0,8295.0,9886.0,6548.0,12633.0,19455.0,7429.0,5059.0,9468.0,8383.0,9904.0,7021.0,11560.0,20681.0,2134.0,15524.0,7542.0,-1.0,8593.0,8065.0,7735.0,10656.0,8003.0,2444.0,18065.0,12941.0,7687.0,6961.0,8193.0,-1.0,3481.0,4040.0,4980.0,3881.0,-1.0
2008,18982.0,4789.0,4575.0,9111.0,8392.0,11752.0,10677.0,6393.0,14918.0,9018.0,6055.0,7116.0,7262.0,8839.0,9421.0,5958.0,18125.0,26920.0,10747.0,38354.0,8778.0,1654.0,23306.0,3782.0,26645.0,38656.0,9677.0,20598.0,9756.0,17779.0,16356.0,13821.0,16155.0,21404.0,4138.0,22936.0,11926.0,6908.0,10000.0,22097.0,45421.0,3733.0,3599.0,8192.0,10000.0,8647.0,16250.0,-1.0,12153.0,10427.0,8464.0,4026.0,8825.0,31818.0,20192.0,11941.0,10200.0,10908.0,19311.0,31385.0,8113.0,2808.0,-1.0,10199.0,32222.0,16717.0,13354.0,8784.0,25486.0,2212.0,312130.0,5466.0,-1.0,8350.0,11461.0,3333.0,7990.0,8637.0,11394.0,17721.0,11016.0,13830.0,9157.0,16975.0,21818.0,38789.0,3319.0,6736.0,31995.0,10441.0,8470.0,27093.0,20070.0,11878.0,5050.0,7802.0,5832.0,9718.0,11250.0,8375.0,7448.0,43750.0,5379.0,-1.0,12344.0,11341.0,5729.0,8785.0,3423.0,14333.0,6559.0,4646.0,20658.0,5763.0,5214.0,45215.0,5628.0,3003.0,7826.0,9658.0,18979.0,4731.0,9380.0,28063.0,12399.0,17874.0,7838.0,17564.0,6896.0,3911.0,20377.0,16352.0,18187.0,7386.0,6714.0,6152.0,21384.0,12596.0,11339.0,18731.0,25277.0,30809.0,27134.0,-1.0,11624.0,9068.0,43259.0,21804.0,5024.0,2769.0,8173.0,10763.0,6571.0,14772.0,17553.0,5566.0,5018.0,9736.0,8464.0,10251.0,6907.0,25196.0,20577.0,2974.0,14160.0,7667.0,-1.0,7609.0,7535.0,7726.0,9278.0,8125.0,2312.0,17742.0,13000.0,11264.0,7087.0,8263.0,-1.0,4888.0,4072.0,4868.0,13391.0,-1.0
2009,22065.0,4770.0,10437.0,8472.0,8087.0,12676.0,10872.0,6435.0,18023.0,8709.0,6900.0,6774.0,7462.0,10826.0,9552.0,9213.0,20152.0,20282.0,10790.0,37185.0,8714.0,2202.0,24294.0,3415.0,29516.0,38516.0,11364.0,20071.0,9776.0,18426.0,15676.0,13014.0,16464.0,20804.0,4179.0,22800.0,11154.0,15469.0,10482.0,17013.0,46429.0,3811.0,4904.0,7356.0,10000.0,7586.0,19074.0,-1.0,9687.0,11537.0,10260.0,3750.0,7698.0,33088.0,19919.0,9189.0,9434.0,23726.0,18947.0,27879.0,9480.0,2778.0,-1.0,7358.0,32098.0,17387.0,11687.0,8933.0,29682.0,2200.0,322623.0,7330.0,-1.0,9347.0,10087.0,2728.0,10992.0,10047.0,12170.0,15631.0,11085.0,15678.0,8823.0,17966.0,26667.0,37106.0,3598.0,9943.0,31318.0,13663.0,8804.0,25794.0,18769.0,12460.0,5052.0,7650.0,6148.0,10584.0,12470.0,9461.0,7417.0,52381.0,5114.0,-1.0,12954.0,12556.0,5317.0,9208.0,3455.0,16197.0,9521.0,4014.0,20715.0,5754.0,5555.0,56007.0,6173.0,4850.0,8175.0,9690.0,18912.0,4717.0,6936.0,28167.0,15604.0,20156.0,8439.0,14293.0,7210.0,4602.0,22697.0,15666.0,16109.0,8587.0,6823.0,6706.0,17585.0,12044.0,11688.0,18404.0,27194.0,42353.0,26919.0,-1.0,11411.0,8996.0,36816.0,16078.0,6617.0,2791.0,8131.0,9867.0,6592.0,12125.0,19909.0,5844.0,5009.0,11132.0,8995.0,10602.0,5176.0,28805.0,22644.0,1970.0,9857.0,7817.0,-1.0,6788.0,6638.0,7721.0,10556.0,8088.0,2136.0,17049.0,13056.0,12495.0,6933.0,8340.0,-1.0,5353.0,4036.0,4763.0,9061.0,-1.0
